id;wkt_a;wkt_b;real_result_polygon_count;real_result_area;epeck_result_polygon_count;epeck_result_area;bg_polygon_count;bg_area;real_error_area;epeck_error_area;status
issue_888_53_difference; MULTIPOLYGON(((0.101361 0.873249,0.301118 0.633252,0.285957 0.592644,0.135028 0.636275,0.344319 0.39052,0.0807768 0.389475,0.101361 0.873249)),((0.101361 0.873249,0.0361477 0.951599,0.103672 0.927553,0.101361 0.873249)),((0.301118 0.633252,0.315174 0.670899,0.33042 0.651962,0.330739 0.654302,0.315658 0.672196,0.323461 0.693095,0.334835 0.684373,0.341221 0.73125,0.338625 0.733712,0.34324 0.746072,0.344189 0.75304,0.324735 0.787732,0.287708 0.782026,0.152761 0.910072,0.226024 0.883982,0.215588 0.892864,0.277228 0.872453,0.241092 0.936893,0.327022 0.855964,0.37797 0.839093,0.425729 0.967012,0.529874 0.788791,0.558286 0.779383,0.556701 0.766224,0.65607 0.730838,0.692351 0.704562,0.697876 0.71595,0.702942 0.714146,0.707042 0.706142,0.711407 0.711132,0.799272 0.679842,0.779237 0.641637,0.833376 0.602428,0.780122 0.563447,0.810992 0.50317,0.757461 0.431674,0.767273 0.423323,0.781644 0.335916,0.749286 0.355358,0.709115 0.319338,0.732915 0.280433,0.713883 0.297463,0.704049 0.313171,0.706561 0.317049,0.703397 0.314212,0.686139 0.341775,0.674939 0.332312,0.670981 0.335853,0.658385 0.328037,0.657071 0.317215,0.623065 0.288482,0.644713 0.261593,0.628117 0.246712,0.6106 0.27795,0.602526 0.271128,0.590314 0.2858,0.571143 0.273905,0.578518 0.250844,0.426472 0.122377,0.364986 0.0297914,0.445637 0.196032,0.26697 0.0851721,0.292758 0.232593,0.387037 0.34036,0.344319 0.39052,0.424949 0.39084,0.282042 0.582159,0.285957 0.592644,0.320962 0.582524,0.324109 0.60563,0.301118 0.633252),(0.526427 0.362556,0.553002 0.330628,0.536289 0.382885,0.526427 0.362556),(0.510405 0.381806,0.511534 0.391183,0.502629 0.391148,0.510405 0.381806),(0.484614 0.50262,0.503361 0.485845,0.487873 0.534273,0.4628 0.541521,0.484614 0.50262),(0.632981 0.455744,0.625653 0.461363,0.632188 0.455163,0.632981 0.455744),(0.521031 0.470034,0.521942 0.477601,0.515424 0.475051,0.521031 0.470034),(0.664289 0.376674,0.665904 0.389973,0.664792 0.391791,0.654849 0.391752,0.664289 0.376674),(0.716114 0.391995,0.698833 0.391926,0.716805 0.374873,0.721777 0.371886,0.731559 0.380151,0.716114 0.391995),(0.476049 0.442104,0.497 0.445061,0.488199 0.455992,0.476049 0.442104),(0.417634 0.770625,0.48428 0.664179,0.524665 0.629807,0.541078 0.636494,0.54301 0.652544,0.417634 0.770625),(0.417634 0.770625,0.406699 0.78809,0.409979 0.777834,0.417634 0.770625),(0.562537 0.36366,0.602098 0.293112,0.613594 0.300245,0.562537 0.36366),(0.590531 0.494689,0.590473 0.49457,0.597976 0.482587,0.58827 0.49003,0.57156 0.455585,0.611365 0.461203,0.620502 0.446609,0.62793 0.452047,0.621457 0.462628,0.623608 0.462931,0.619207 0.466306,0.617496 0.469103,0.62395 0.462979,0.647385 0.466287,0.677877 0.488607,0.679066 0.498397,0.6847 0.493601,0.697077 0.50266,0.682592 0.527448,0.684251 0.541111,0.676403 0.53804,0.640975 0.598666,0.617678 0.550644,0.646318 0.526268,0.59637 0.506724,0.594746 0.503377,0.590761 0.504529,0.585522 0.502479,0.590205 0.494998,0.590531 0.494689),(0.544962 0.391316,0.54201 0.389156,0.562537 0.36366,0.547024 0.391324,0.608717 0.391569,0.580186 0.417099,0.546427 0.392389,0.543464 0.397674,0.561152 0.434132,0.541862 0.451393,0.518387 0.44808,0.517823 0.443399,0.515759 0.44708,0.51758 0.441384,0.515288 0.422347,0.529192 0.405077,0.533607 0.391271,0.540286 0.391297,0.540339 0.391232,0.540371 0.391298,0.544962 0.391316)),((0.152761 0.910072,0.103672 0.927553,0.104862 0.955521,0.152761 0.910072)),((0.590531 0.494689,0.594746 0.503377,0.596912 0.502751,0.617496 0.469103,0.590531 0.494689)),((0.645636 0.223015,0.645246 0.219802,0.644295 0.220945,0.645636 0.223015)),((0.645636 0.223015,0.649585 0.255543,0.644713 0.261593,0.651004 0.267233,0.657071 0.317215,0.674939 0.332312,0.699286 0.310525,0.703397 0.314212,0.704049 0.313171,0.701216 0.308798,0.713883 0.297463,0.756461 0.22946,0.79194 0.273302,0.808697 0.171384,0.794671 0.168431,0.81435 0.137,0.832141 0.0287975,0.730585 0.154935,0.462894 0.0985647,0.590598 0.213071,0.578518 0.250844,0.602526 0.271128,0.6251 0.244006,0.628117 0.246712,0.638996 0.227311,0.644295 0.220945,0.643368 0.219514,0.644883 0.216813,0.645246 0.219802,0.697673 0.156814,0.713413 0.176264,0.659074 0.243756,0.645636 0.223015)),((0.544962 0.391316,0.546427 0.392389,0.547024 0.391324,0.544962 0.391316)),((0.543464 0.397674,0.540371 0.391298,0.540286 0.391297,0.529192 0.405077,0.51758 0.441384,0.517823 0.443399,0.543464 0.397674)),((0.900875 0.327668,0.810992 0.50317,0.86705 0.57804,0.942565 0.52335,0.900875 0.327668)),((0.900875 0.327668,0.947768 0.236106,0.888903 0.271473,0.900875 0.327668)),((0.808697 0.171384,0.824352 0.174681,0.840911 0.300307,0.888903 0.271473,0.848599 0.0822989,0.81435 0.137,0.808697 0.171384)),((0.840911 0.300307,0.822665 0.31127,0.846188 0.340338,0.840911 0.300307)),((0.79194 0.273302,0.781644 0.335916,0.822665 0.31127,0.79194 0.273302)),((0.86705 0.57804,0.833376 0.602428,0.948285 0.686538,0.86705 0.57804))); MULTIPOLYGON(((0.659074 0.243756,0.649585 0.255543,0.651004 0.267233,0.699286 0.310525,0.701216 0.308798,0.659074 0.243756)),((0.65607 0.730838,0.614949 0.760619,0.558286 0.779383,0.569893 0.875763,0.926464 0.956953,0.711407 0.711132,0.702942 0.714146,0.699891 0.720104,0.697876 0.71595,0.65607 0.730838)),((0.6251 0.244006,0.638996 0.227311,0.643368 0.219514,0.606658 0.162855,0.590598 0.213071,0.6251 0.244006)),((0.338625 0.733712,0.323461 0.693095,0.220913 0.771732,0.287708 0.782026,0.338625 0.733712)),((0.315174 0.670899,0.28149 0.712736,0.315658 0.672196,0.315174 0.670899)),((0.625653 0.461363,0.623608 0.462931,0.62395 0.462979,0.625653 0.461363)),((0.794671 0.168431,0.730585 0.154935,0.713413 0.176264,0.756461 0.22946,0.794671 0.168431)),((0.597976 0.482587,0.619207 0.466306,0.621457 0.462628,0.611365 0.461203,0.597976 0.482587)),((0.679066 0.498397,0.646318 0.526268,0.676403 0.53804,0.682592 0.527448,0.679066 0.498397)),((0.402869 0.800065,0.401491 0.804374,0.540911 0.757512,0.402869 0.800065)),((0.402869 0.800065,0.406699 0.78809,0.398324 0.801466,0.402869 0.800065)),((0.719855 0.46368,0.757461 0.431674,0.746845 0.417494,0.719855 0.46368)),((0.719855 0.46368,0.696391 0.483651,0.701969 0.494288,0.719855 0.46368)),((0.746845 0.417494,0.77151 0.375285,0.749286 0.355358,0.736399 0.363101,0.750855 0.385413,0.725474 0.369665,0.721777 0.371886,0.701659 0.354888,0.691299 0.34846,0.665904 0.389973,0.666125 0.391796,0.698833 0.391926,0.669517 0.419742,0.670404 0.427047,0.716114 0.391995,0.727787 0.392041,0.746845 0.417494)),((0.708595 0.320188,0.709115 0.319338,0.706561 0.317049,0.708595 0.320188)),((0.708595 0.320188,0.692237 0.346927,0.701659 0.354888,0.725474 0.369665,0.736399 0.363101,0.708595 0.320188)),((0.473998 0.577658,0.465083 0.605533,0.471121 0.607993,0.530823 0.551344,0.52892 0.535542,0.473998 0.577658)),((0.473998 0.577658,0.487873 0.534273,0.527391 0.522848,0.524311 0.49727,0.509505 0.480347,0.503361 0.485845,0.506294 0.476676,0.501948 0.471709,0.484614 0.50262,0.430805 0.55077,0.4628 0.541521,0.434005 0.592872,0.447166 0.598234,0.473998 0.577658)),((0.509505 0.480347,0.515424 0.475051,0.507771 0.472056,0.506294 0.476676,0.509505 0.480347)),((0.502836 0.470125,0.507771 0.472056,0.515566 0.447682,0.515432 0.447663,0.502836 0.470125)),((0.502836 0.470125,0.499379 0.468772,0.501948 0.471709,0.502836 0.470125)),((0.502031 0.312271,0.526427 0.362556,0.518569 0.371997,0.535749 0.384573,0.533607 0.391271,0.511534 0.391183,0.515288 0.422347,0.497 0.445061,0.515432 0.447663,0.515759 0.44708,0.515566 0.447682,0.518387 0.44808,0.521031 0.470034,0.541862 0.451393,0.57156 0.455585,0.561152 0.434132,0.580186 0.417099,0.620502 0.446609,0.654849 0.391752,0.608717 0.391569,0.660475 0.345254,0.658385 0.328037,0.613594 0.300245,0.623065 0.288482,0.6106 0.27795,0.602098 0.293112,0.590314 0.2858,0.553002 0.330628,0.571143 0.273905,0.445637 0.196032,0.494788 0.297342,0.499477 0.291064,0.502031 0.312271),(0.537856 0.386115,0.535749 0.384573,0.536289 0.382885,0.537856 0.386115),(0.537856 0.386115,0.54201 0.389156,0.540339 0.391232,0.537856 0.386115)),((0.502031 0.312271,0.494788 0.297342,0.467142 0.334354,0.50832 0.364495,0.502031 0.312271)),((0.50832 0.364495,0.510405 0.381806,0.518569 0.371997,0.50832 0.364495)),((0.509635 0.623684,0.524665 0.629807,0.538821 0.617759,0.534711 0.583632,0.509635 0.623684)),((0.509635 0.623684,0.471121 0.607993,0.461323 0.617289,0.432133 0.708562,0.48428 0.664179,0.509635 0.623684)),((0.465083 0.605533,0.447166 0.598234,0.418801 0.619985,0.373678 0.700452,0.461323 0.617289,0.465083 0.605533)),((0.374931 0.830954,0.37797 0.839093,0.529874 0.788791,0.539477 0.772358,0.374931 0.830954)),((0.374931 0.830954,0.369376 0.816075,0.340592 0.843183,0.374931 0.830954)),((0.524311 0.49727,0.542793 0.518396,0.556414 0.514458,0.576592 0.498985,0.521942 0.477601,0.524311 0.49727)),((0.530823 0.551344,0.534711 0.583632,0.561889 0.540224,0.553113 0.530193,0.530823 0.551344)),((0.527391 0.522848,0.52892 0.535542,0.5462 0.522291,0.542793 0.518396,0.527391 0.522848)),((0.539477 0.772358,0.556701 0.766224,0.55437 0.746871,0.539477 0.772358)),((0.483053 0.462384,0.453094 0.450661,0.359867 0.562668,0.372228 0.567704,0.406154 0.557896,0.483053 0.462384)),((0.483053 0.462384,0.499379 0.468772,0.488199 0.455992,0.483053 0.462384)),((0.430805 0.55077,0.406154 0.557896,0.391829 0.575689,0.399476 0.578805,0.430805 0.55077)),((0.359867 0.562668,0.315812 0.54472,0.320962 0.582524,0.350431 0.574005,0.359867 0.562668)),((0.467142 0.334354,0.420948 0.300541,0.387037 0.34036,0.427828 0.386985,0.467142 0.334354)),((0.431222 0.390865,0.467936 0.43283,0.502629 0.391148,0.431222 0.390865)),((0.431222 0.390865,0.427828 0.386985,0.424949 0.39084,0.431222 0.390865)),((0.467936 0.43283,0.461881 0.440105,0.476049 0.442104,0.467936 0.43283)),((0.453094 0.450661,0.461881 0.440105,0.405934 0.432208,0.453094 0.450661)),((0.340592 0.843183,0.281925 0.864075,0.277228 0.872453,0.327022 0.855964,0.340592 0.843183)),((0.350431 0.574005,0.324109 0.60563,0.33042 0.651962,0.391829 0.575689,0.372228 0.567704,0.350431 0.574005)),((0.354048 0.77502,0.369376 0.816075,0.409979 0.777834,0.432133 0.708562,0.354048 0.77502)),((0.354048 0.77502,0.345181 0.751271,0.344189 0.75304,0.347896 0.780256,0.354048 0.77502)),((0.434005 0.592872,0.399476 0.578805,0.378706 0.59739,0.330739 0.654302,0.334835 0.684373,0.418801 0.619985,0.434005 0.592872)),((0.373678 0.700452,0.341221 0.73125,0.34324 0.746072,0.345181 0.751271,0.373678 0.700452)),((0.281925 0.864075,0.311609 0.81114,0.226024 0.883982,0.281925 0.864075)),((0.311609 0.81114,0.336908 0.789608,0.324735 0.787732,0.311609 0.81114)),((0.347896 0.780256,0.336908 0.789608,0.349433 0.791538,0.347896 0.780256)),((0.712142 0.513687,0.759426 0.603857,0.780122 0.563447,0.712142 0.513687)),((0.712142 0.513687,0.701969 0.494288,0.697077 0.50266,0.712142 0.513687)),((0.582796 0.506832,0.561889 0.540224,0.590925 0.573414,0.617678 0.550644,0.59637 0.506724,0.590761 0.504529,0.582796 0.506832)),((0.582796 0.506832,0.585522 0.502479,0.583256 0.501592,0.575516 0.508936,0.582796 0.506832)),((0.575516 0.508936,0.556414 0.514458,0.5462 0.522291,0.553113 0.530193,0.575516 0.508936)),((0.759426 0.603857,0.716989 0.686719,0.779237 0.641637,0.759426 0.603857)),((0.675652 0.470277,0.670404 0.427047,0.632981 0.455744,0.647385 0.466287,0.675652 0.470277)),((0.675652 0.470277,0.677877 0.488607,0.6847 0.493601,0.696391 0.483651,0.690475 0.472369,0.675652 0.470277)),((0.669517 0.419742,0.666125 0.391796,0.664792 0.391791,0.62793 0.452047,0.632188 0.455163,0.669517 0.419742)),((0.660475 0.345254,0.664289 0.376674,0.684569 0.344284,0.670981 0.335853,0.660475 0.345254)),((0.576592 0.498985,0.583256 0.501592,0.590205 0.494998,0.590473 0.49457,0.58827 0.49003,0.576592 0.498985)),((0.692237 0.346927,0.686139 0.341775,0.684569 0.344284,0.691299 0.34846,0.692237 0.346927)),((0.675782 0.67041,0.640975 0.598666,0.629779 0.617826,0.675782 0.67041)),((0.675782 0.67041,0.692351 0.704562,0.700498 0.698662,0.675782 0.67041)),((0.629779 0.617826,0.590925 0.573414,0.538821 0.617759,0.541078 0.636494,0.554323 0.64189,0.54301 0.652544,0.55437 0.746871,0.629779 0.617826)),((0.716989 0.686719,0.700498 0.698662,0.707042 0.706142,0.716989 0.686719))); -1; -1; -1; -1; -1; -1; -1; -1; CGAL ERROR: precondition violation!Expr: is_valid_unknown_polygon(p, t)File: /usr/include/CGAL/General_polygon_set_on_surface_2.hLine: 40
issue_930_difference; MULTIPOLYGON(((0 0,0 10,10 10,10 0,0 0))); MULTIPOLYGON(((-10 2,5 3,20 2,-10 2))); 2; 91.6667; 2; 91.6667; 2; 91.6667; 0; 1.11022e-15; OK
bug_21155501_difference; MULTIPOLYGON(((-8.3935546875 27.449790329784214,4.9658203125 18.729501999072138,11.8212890625 23.563987128451217,9.7119140625 25.48295117535531,9.8876953125 31.728167146023935,8.3056640625 32.99023555965106,8.5693359375 37.16031654673677,-1.8896484375 35.60371874069731,-0.5712890625 32.02670629333614,-8.9208984375 29.458731185355344,-8.3935546875 27.449790329784214))); MULTIPOLYGON(((4.9658203125 18.729501999072138,-3.4868710311820115 24.246968623627644,8.3589904332912 33.833614418115445,8.3056640625 32.99023555965106,9.8876953125 31.728167146023935,9.7119140625 25.48295117535531,11.8212890625 23.563987128451217,4.9658203125 18.729501999072138)),((-3.88714525609152 24.508246314579743,-8.3935546875 27.449790329784214,-8.9208984375 29.458731185355344,-0.5712890625 32.02670629333614,-1.8896484375 35.60371874069731,8.5693359375 37.16031654673677,8.362166569827938 33.883846345901595,-3.88714525609152 24.508246314579743))); 1; 3.75894; 1; 3.75894; 1; 3.75894; 0; 2.05075e-14; OK
mysql_21965285_b_difference; MULTIPOLYGON(((3 0, -19 -19, -7 3, -2 10, 15 0, 3 0))); MULTIPOLYGON(((1 1, 3 0, 19 -8, -4 -3, 1 1)),((3 0, -2 7, -3 16, 1 19, 8 12, 3 0))); 1; 183.714; 1; 183.714; 2; 183.714; 0; 8.3357e-15; OK
mysql_23023665_7_difference; MULTIPOLYGON(((4 5,12 11,-12 -3,4 5))); MULTIPOLYGON(((5 4,-14 0,1 0,5 4)),((1 6,13 0,10 12,1 6))); 3; 6.19494; 3; 6.19494; 3; 6.19494; 0; 2.00918e-15; OK
mysql_23023665_8_difference; MULTIPOLYGON(((0 0,0 40,40 40,40 0,0 0),(10 10,30 10,30 30,10 30,10 10))); MULTIPOLYGON(((10 10,10 20,20 10,10 10)),((20 10,30 20,30 10,20 10)),((10 20,10 30,20 20,10 20)),((20 20,30 30,30 20,20 20))); 1; 1200.; 1; 1200; 1; 1200; 0; 0; OK
mysql_23023665_9_difference; MULTIPOLYGON(((0 0, 0 40, 40 40, 40 0, 0 0),(10 10, 30 10, 30 30, 10 30, 10 10))); MULTIPOLYGON(((15 10, 10 15, 10 17, 15 10)),((15 10, 10 20, 10 22, 15 10)),((15 10, 10 25, 10 27, 15 10)),((25 10, 30 17, 30 15, 25 10)),((25 10, 30 22, 30 20, 25 10)),((25 10, 30 27, 30 25, 25 10)),((18 10, 20 30, 19 10, 18 10)),((21 10, 20 30, 22 10, 21 10))); 1; 1200.; 1; 1200; 1; 1200; 0; 0; OK
mysql_23023665_12_difference; MULTIPOLYGON(((6 7,18 14,-8 1,0 0,18 -8,6 7),(6 0,-4 3,5 3,6 0))); MULTIPOLYGON(((2 3,-3 5,-10 -1,2 3))); 2; 105.688; 2; 105.688; 2; 105.688; 0; 3.94029e-15; OK
mysql_regression_1_65_2017_08_31_difference; MULTIPOLYGON(((23.695652173913043 4.3478260869565215,23.333333333333336 4.166666666666667,25 0,23.695652173913043 4.3478260869565215)),((10 15,0 15,8.870967741935484 9.67741935483871,10.777777750841748 14.44444437710437,10 15))); MULTIPOLYGON(((10 15,20 15,15 25,10 15)),((10 15,0 15,7 10,5 0,15 5,15.90909090909091 4.545454545454546,17 10,10 15)),((23.695652173913043 4.3478260869565215,20 2.5,25 0,23.695652173913043 4.3478260869565215))); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_1_intersection; POLYGON((0 1,2 5,5 3,0 1)); POLYGON((3 0,0 3,4 5,3 0)); 1; 5.47363; 1; 5.47363; 1; 5.47363; 0; 6.17061e-16; OK
ccw_case_1_intersection; POLYGON((0 1,5 3,2 5,0 1)); POLYGON((3 0,4 5,0 3,3 0)); 1; 5.47363; 1; 5.47363; 1; 5.47363; 0; 6.17061e-16; OK
open_case_1_intersection; POLYGON((0 1,2 5,5 3)); POLYGON((3 0,0 3,4 5)); 1; 5.47363; 1; 5.47363; 1; 5.47363; 0; 6.17061e-16; OK
case_2_intersection; POLYGON((0 2,2 5,5 3,3 0,0 2)); POLYGON((0 4,4 5,5 1,1 0,0 4)); 1; 12.0545; 1; 12.0545; 1; 12.0545; 0; 1.66359e-15; OK
case_3_intersection; POLYGON((1 2,2 4,4 3,3 1,1 2)); POLYGON((1 1,1 4,4 4,4 1,1 1)); 1; 5.; 1; 5; 1; 5; 0; 0; OK
case_3_sph_intersection; POLYGON((1 2,2 4.0012148518458881,4 3,3.0001521347633209 1.0003046174216719,1 2)); POLYGON((1 1,1 4,4 4,4 1,1 1)); 1; 5.00144; 1; 5.00144; 1; 5.00144; 0; 1.15659e-16; OK
case_3_2_intersection; POLYGON((1 1,1 2,1 4,2 4,4 4,4 3,4 1,3 1,1 1)); POLYGON((1 1,1 4,4 4,4 1,1 1)); 1; 9.; 1; 9; 1; 9; 0; 0; OK
case_3_2_sph_intersection; POLYGON((1 1,1 2,1 4,2 4.0012148518458881,4 4, 4 3,4 1,3.0001521347633209 1.0003046174216719,1 1)); POLYGON((1 1,1 4,4 4,4 1,1 1)); 1; 8.99954; 1; 8.99954; 1; 8.99954; 0; 0; OK
case_4_intersection; POLYGON((0 2,2 5,5 3,3 0,0 2)); POLYGON((0 4,4 5,5 1,1 0,0 4),(1 1,2 1,2 2,1 2,1 1),(3 3,4 3,4 4,3 4,3 3)); 1; 10.2212; 1; 10.2212; 1; 10.2212; 0; 1.32799e-15; OK
case_5_intersection; POLYGON((0 4,1 5,2.5 4,3.5 5,5 4,4 3,5 2,4 1,3.5 0,3 1,2.5 0,2 1,1.5 0,1 3.5,0.25 3,1 2.5,0 2,0 4)); POLYGON((0.5 0.5,0.5 4.5,4.5 4.5,4.5 0.5,0.5 0.5)); 2; 12.8155; 2; 12.8155; 2; 12.8155; 0; 1.58603e-16; OK
case_6_intersection; POLYGON((0 1,2 5,5 2,0 1)); POLYGON((1 3,2 5,5 2,1 3)); 1; 4.50000; 1; 4.5; 1; 4.5; 0; 0; OK
case_6_sph_intersection; POLYGON((0 1,2 5,5 2,0 1)); POLYGON((0.99816884334995659 3.0004544452169379,2 5,5 2,0.99816884334995659 3.0004544452169379)); 1; 4.50001; 1; 4.50001; 1; 4.50001; 0; 1.12457e-15; OK
case_7_intersection; POLYGON((0 1,1 3,5 2,0 1)); POLYGON((1 3,2 5,5 2,1 3)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_8_intersection; POLYGON((0 0,0 4,4 0,0 0)); POLYGON((1 3,4 4,3 1,1 3)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_8_sph_intersection; POLYGON((0 0,0 4,4 0,0 0)); POLYGON((1.0023984691325358 3.0008039480973441,4 4,3.0005710779764270 1.0017165445544389,1.0023984691325358 3.0008039480973441)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_9_intersection; POLYGON((0 0,0 4,4 0,0 0)); POLYGON((2 2,2 4,5 4,2 2)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_9_sph_intersection; POLYGON((0 0,0 4,4 0,0 0)); POLYGON((2.0021918671997510 2.0014662914956771,2 4,5 4,2.0021918671997510 2.0014662914956771)); 0; 0; 0; 0; 0; 0; 0; 0; OK
ccw_case_9_intersection; POLYGON((0 0,4 0,0 4,0 0)); POLYGON((2 2,5 4,2 4,2 2)); 0; 0; 0; 0; 0; 0; 0; 0; OK
open_case_9_intersection; POLYGON((0 0,0 4,4 0)); POLYGON((2 2,2 4,5 4)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_10_intersection; POLYGON((0 0,2 4,4 0,0 0)); POLYGON((1 2,2 5,3 2,2 4,1 2)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_10_sph_intersection; POLYGON((0 0,2 4,4 0,0 0)); POLYGON((1.0027234797707729 2.0081941097810105,2 5,2.9972765202292275 2.0081941097810105,2 4,1.0027234797707729 2.0081941097810105)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_11_intersection; POLYGON((0 0,0 4,4 0,0 0)); POLYGON((1 2,2 2,2 1,1 1)); 1; 1.; 1; 1; 1; 1; 0; 0; OK
case_11_sph_intersection; POLYGON((0 0,0 4,4 0,0 0)); POLYGON((1 2,2 2.0036594926050890,2 1,1 1)); 1; 1.00182; 1; 1.00182; 1; 1.00182; 0; 5.471e-17; OK
case_12_intersection; POLYGON((0 1,1 4,2 2,3 4,4 1,0 1)); POLYGON((0 3,2 4,4 3,0 3)); 2; 0.63333; 2; 0.633333; 2; 0.633333; 0; 1.72701e-16; OK
case_13_intersection; POLYGON((0 1,1 2,3 0,0 1)); POLYGON((0 3,2 3,2 1,0 3)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_13_sph_intersection; POLYGON((0 1,1 2,3 0,0 1)); POLYGON((0 2.9977189008308094,2 3,2 1.0004570537241211,0 2.9977189008308094)); 1; 0.00030; 1; 0.000303984; 1; 0.000303984; 0; 3.21914e-17; OK
case_14_intersection; POLYGON((0 0,0 4,2 2,4 0,0 0)); POLYGON((1 3,4 4,3 1,1 3)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_14_sph_intersection; POLYGON((0 0,0 4,2 2.0036594926050877,4 0,0 0)); POLYGON((1.0023984691325358 3.0008039480973441,4 4,3.0005710779764270 1.0017165445544389,1.0023984691325358 3.0008039480973441)); 1; 0.00049; 1; 0.000486835; 1; 0.000486835; 0; 3.3118e-16; OK
case_15_intersection; POLYGON((0 0,0 4,1.5 2.5,2.5 1.5,4 0,0 0)); POLYGON((1 3,4 4,3 1,1 3)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_15_sph_intersection; POLYGON((0 0,0 4,1.5 2.5037147591481679,2.5 1.5031461368777814,4 0,0 0)); POLYGON((1.0023984691325358 3.0008039480973441,4 4,3.0005710779764270 1.0017165445544389,1.0023984691325358 3.0008039480973441)); 1; 0.00090; 1; 0.00089888; 1; 0.00089888; 0; 3.0815e-16; OK
case_16_intersection; POLYGON((1 2,3 4,2 1,1 2)); POLYGON((1 0,1 2,2 1,3 4,2 3,3 5,4 0,1 0)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_16_sph_intersection; POLYGON((1 2,3 4,2 1,1 2)); POLYGON((1 0,1 2,2 1,3 4,2.0013644968330810 3.0027358616998980,3 5,4 0,1 0)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_17_intersection; POLYGON((0 0,0 4,4 0,0 0)); POLYGON((1 1,1 3,3 1,1 1)); 1; 2.; 1; 2; 1; 2; 0; 0; OK
case_17_sph_intersection; POLYGON((0 0,0 4,4 0,0 0)); POLYGON((1 1,1 3.0031983963093531,3 1.0022887548647623,1 1)); 1; 1.99771; 1; 1.99771; 1; 1.99771; 0; 2.73585e-16; OK
case_18_intersection; POLYGON((0 0,0 4,1.5 2.5,2.5 1.5,4 0,0 0)); POLYGON((1 1,1 3,3 1,1 1)); 1; 2.; 1; 2; 1; 2; 0; 0; OK
case_18_sph_intersection; POLYGON((0 0,0 4,1.5 2.5037147591481679,2.5 1.5031461368777814,4 0,0 0)); POLYGON((1 1,1 3.0031983963093531,3 1.0022887548647623,1 1)); 1; 2.00310; 1; 2.0031; 1; 2.0031; 0; 3.85759e-16; OK
case_19_intersection; POLYGON((2 0,1 3,5 2,2 0)); POLYGON((1 3,2 5,5 2,1 3)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_20_intersection; POLYGON((2 0,1 3,5 2,2 0)); POLYGON((2 0,1 3,5 2,2 0)); 1; 5.50000; 1; 5.5; 1; 5.5; 0; 0; OK
case_21_intersection; POLYGON((1 0,0 5,5 2,1 0),(2 1,3 2,1 3,2 1)); POLYGON((2 1,1 3,3 2,2 1)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_22_intersection; POLYGON((1 0,0 3,4 2,1 0)); POLYGON((2 4,5 5,4 2,2 4)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_23_intersection; POLYGON((1 0,0 3,4 2,1 0)); POLYGON((3 3,4 2,1 1,3 3)); 1; 1.40000; 1; 1.4; 1; 1.4; 0; 8.88178e-17; OK
case_24_intersection; POLYGON((1 0,0 3,4 2,1 0)); POLYGON((2 2,4 2,1 1,2 2)); 1; 1.; 1; 1; 1; 1; 0; 0; OK
case_25_intersection; POLYGON((1 0,0 3,4 2,1 0)); POLYGON((3 1,4 2,5 0,3 1)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_26_intersection; POLYGON((1 0,0 3,4 2,1 0)); POLYGON((3 1,4 2,5 4,4 0,3 1)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_27_intersection; POLYGON((1 0,0 3,4 2,1 0)); POLYGON((1 1,4 2,5 0,1 1)); 1; 0.95455; 1; 0.954545; 1; 0.954545; 0; 7.06506e-17; OK
case_28_intersection; POLYGON((1 0,0 3,4 2,1 0)); POLYGON((1 1,4 2,5 4,5 0,1 1)); 1; 0.95455; 1; 0.954545; 1; 0.954545; 0; 7.06506e-17; OK
case_29_intersection; POLYGON((1 0,0 3,4 2,1 0)); POLYGON((4 4,5 1,4 2,1 1,4 4)); 1; 1.40000; 1; 1.4; 1; 1.4; 0; 8.88178e-17; OK
case_30_intersection; POLYGON((1 0,0 3,2 2,3 3,1 0)); POLYGON((1 2,2 2,2 4,4 3,3 1,1 2)); 1; 0.50000; 1; 0.5; 1; 0.5; 0; 0; OK
case_31_intersection; POLYGON((0 0,0 3,2 2,0 0)); POLYGON((4 1,2 2,3 3,4 1)); 0; 0; 0; 0; 0; 0; 0; 0; OK
case_32_intersection; POLYGON((0 0,0 3,2 2,0 0)); POLYGON((4 1,3 0,2 2,4 1)); 0; 0; 0; 0; 0; 0; 0; 0; OK
